    Residual          Y-hat        Observation
   -0.303148         22.1336         21.8304    
   -0.806243         21.4537         20.6475    
    -1.07698         22.0144         20.9374    
   -0.910659         21.7439         20.8332    
    -1.36491         19.4822         18.1173    
    -1.18625         19.9689         18.7826    
   -0.331091         20.2126         19.8815    
   -0.827844         20.4122         19.5844    
     1.02100         21.1781         22.1991    
    -2.34379         20.4342         18.0904    
    0.513499         22.1304         22.6439    
    -1.61753         20.8505         19.2329    
    0.357144         21.9400         22.2971    
    0.148274         21.7956         21.9438    
   -0.355159         21.8288         21.4736    
   -0.165190         22.7530         22.5878    
   -0.766583         22.4244         21.6578    
    -1.46181         22.0445         20.5827    
    -1.90091         21.8045         19.9036    
    -1.20732         21.4771         20.2698    
   -0.464607         22.2230         21.7584    
    -2.00882         21.1068         19.0980    
   -0.741605         20.1059         19.3643    
    -1.11662         19.4468         18.3302    
   -0.729127         19.9625         19.2334    
    -1.17130         20.8885         19.7172    
   -0.767949         21.8619         21.0940    
     1.48841         23.3229         24.8113    
   -0.466247         22.3179         21.8516    
    -1.46554         21.9421         20.4766    
    -1.10308         22.1339         21.0309    
   -0.436795         22.8128         22.3760    
    -1.43885         21.8438         20.4049    
   -0.697778         22.2118         21.5141    
   -0.536100         21.0278         20.4917    
   -0.695231         21.2935         20.5983    
    -1.74392         20.7663         19.0224    
    -1.64277         20.9519         19.3091    
    -2.86987         20.9453         18.0754    
    0.333713         22.6958         23.0296    
    0.652159         22.8698         23.5220    
   -0.272917         22.2216         21.9487    
    -1.17635         21.3108         20.1345    
   -0.766892         21.3059         20.5390    
    0.264375         22.0281         22.2924    
    0.686190         22.0843         22.7705    
   -0.367791         21.0060         20.6382    
   -0.930496         20.7563         19.8258    
   -0.586154         20.8756         20.2895    
   -0.224754         20.9444         20.7196    
   -0.190594         21.3681         21.1775    
    -1.65090         20.3152         18.6643    
   -0.423264         22.5936         22.1704    
   -0.472255         20.8309         20.3587    
    -1.77976         20.2126         18.4329    
    -1.39088         20.7692         19.3783    
   -0.925766         21.7036         20.7778    
    -2.07806         20.9045         18.8265    
    -1.05842         21.7635         20.7051    
   -0.773797         20.8720         20.0982    
    -1.20297         20.7839         19.5809    
   -0.150234         22.0162         21.8660    
    0.371298         22.6072         22.9785    
    -1.09336         21.0661         19.9727    
    -2.76295         19.7130         16.9500    
    -1.03854         20.5478         19.5093    
   -0.762567         22.1636         21.4011    
    0.282479         21.5725         21.8550    
    -1.81088         20.1735         18.3626    
   -0.708298         22.1090         21.4007    
   -0.886668         21.4950         20.6083    
    -1.43424         22.3518         20.9176    
   -0.464220         22.5360         22.0718    
    0.445846         21.6914         22.1373    
   -0.847241         21.3159         20.4686    
   -0.969926         21.8834         20.9135    
    -2.31827         20.3788         18.0606    
    0.419084         21.0211         21.4401    
    -1.65970         20.2026         18.5429    
    0.565177         22.3905         22.9557    
   -0.780816         21.6667         20.8858    
   -0.778468         21.5349         20.7564    
   -0.268540         22.1727         21.9042    
   -0.101714         22.2854         22.1837    
    -1.56631         21.4893         19.9230    
    0.843213E-01     22.7360         22.8203    
   -0.527918         21.8539         21.3259    
   -0.829632         21.6987         20.8691    
    0.226475         22.5878         22.8142    
   -0.471304         22.1504         21.6791    
    -1.31449         20.6399         19.3254    
   -0.954358         21.0358         20.0814    
    -1.29923         20.6639         19.3647    
    0.690590         22.4318         23.1224    
    -1.70392         20.5795         18.8756    
    0.296319         21.9071         22.2034    
    -1.60108         20.4730         18.8719    
    -2.63426         19.9085         17.2742    
    -1.27460         20.3232         19.0486    
   -0.927946         21.0895         20.1616    
    -1.06778         20.5913         19.5236    
    0.282689E-01     21.3354         21.3637    
   -0.914215         20.9824         20.0682    
    -2.41314         20.1634         17.7502    
    -2.00771         21.2010         19.1933    
    -1.02889         21.4526         20.4237    
     1.05968         23.1190         24.1787    
   -0.276034         22.2013         21.9253    
   -0.473466         22.2363         21.7629    
    -1.53012         21.2386         19.7084    
   -0.466678         21.9002         21.4336    
    -1.96588         20.8057         18.8398    
   -0.663159         21.3871         20.7239    
   -0.937239         21.4508         20.5136    
   -0.768713         21.7632         20.9945    
   -0.168967         21.8598         21.6908    
   -0.340624         21.3341         20.9935    
    -1.71402         21.4522         19.7382    
   -0.917836         20.6979         19.7801    
    -1.61386         20.6046         18.9907    
   -0.532908         20.9083         20.3753    
   -0.385476         20.6330         20.2475    
   -0.872369         20.6286         19.7562    
   -0.939090         21.2617         20.3226    
   -0.424970         21.7056         21.2807    
    0.926931         22.1589         23.0859    
    -1.18306         20.9047         19.7217    
    -1.20651         20.8060         19.5995    
    0.186991         21.1942         21.3812    
   -0.967356         20.7400         19.7726    
    -1.60958         19.5155         17.9059    
   -0.480902         19.7663         19.2854    
   -0.282936         21.4690         21.1860    
    0.721602         22.2194         22.9410    
   -0.726111         21.0981         20.3720    
    -2.31369         20.2433         17.9296    
   -0.706853         20.4161         19.7093    
