    Residual          Y-hat        Observation
    0.280100         20.4370         20.7171    
     1.20695         20.8219         22.0289    
     1.27729         21.6325         22.9098    
   -0.577158         21.0354         20.4582    
    0.256659         20.7852         21.0419    
    0.380726         21.5674         21.9481    
   -0.829431         20.9060         20.0765    
    0.685272         22.5056         23.1909    
     1.15720         21.9905         23.1477    
    0.310152         21.2311         21.5412    
    0.461229         21.6105         22.0717    
    0.572584         23.6862         24.2588    
    0.750412E-01     22.8842         22.9592    
   -0.470863         20.2142         19.7434    
    0.364368         21.9902         22.3546    
    0.220012         21.7354         21.9554    
   -0.733866         21.0213         20.2875    
    0.140714E-01     21.6785         21.6925    
    0.416809         21.6351         22.0519    
    0.531958         21.5328         22.0648    
    0.263263         22.6209         22.8842    
    0.284909         22.6451         22.9300    
   -0.225273         22.0863         21.8610    
     1.00760         22.4035         23.4111    
    0.321181         22.3844         22.7056    
   -0.920658         21.5645         20.6438    
     1.70422         22.5374         24.2416    
   -0.365923         21.9692         21.6033    
   -0.631661         21.5214         20.8898    
    -1.82259         20.2787         18.4561    
    0.683174         21.6376         22.3208    
   -0.555519         20.7663         20.2108    
    0.292122         22.2097         22.5018    
   -0.916837         22.0901         21.1733    
   -0.763107         21.8190         21.0558    
     1.20099         22.8913         24.0923    
   -0.362261         21.6938         21.3315    
     1.15372         22.4846         23.6383    
    0.548404         22.0507         22.5991    
    0.992591E-01     22.0039         22.1031    
   -0.367842         21.5504         21.1825    
    0.523623         22.0349         22.5585    
    0.534169         22.0406         22.5748    
   -0.373235         21.6135         21.2402    
    -1.53810         20.9965         19.4584    
   -0.231459         21.8942         21.6628    
   -0.849015         20.5728         19.7238    
   -0.769426         21.0720         20.3026    
    -1.04860         20.9197         19.8711    
   -0.119714         21.4266         21.3069    
    0.416829         21.2203         21.6371    
    0.787281         23.0670         23.8543    
   -0.905412         21.3201         20.4146    
   -0.841763E-01     21.6829         21.5987    
     1.05642         22.0296         23.0860    
   -0.646285         21.1692         20.5229    
   -0.199865         20.9744         20.7745    
    -1.63545         20.8102         19.1747    
     1.92610         22.2211         24.1472    
    0.170355         21.2170         21.3874    
    0.459179         21.9450         22.4042    
    0.915473         21.4559         22.3714    
    -1.07413         20.9003         19.8261    
    0.569576         21.7175         22.2871    
    0.824210E-02     21.4180         21.4263    
    0.342827         20.8682         21.2111    
   -0.620359         20.9124         20.2921    
    -1.87007         19.7955         17.9254    
     1.33794         22.2352         23.5732    
   -0.249787E-01     20.6952         20.6703    
    0.485023         20.6657         21.1507    
    -1.05392         20.4218         19.3679    
   -0.933143         21.3131         20.3800    
   -0.350702         21.1628         20.8121    
    0.644933         21.0459         21.6908    
    0.686232E-01     21.1679         21.2365    
    0.929182         21.5315         22.4607    
     1.27096         21.6752         22.9462    
    0.268491         21.6260         21.8945    
    0.389196         20.9555         21.3447    
   -0.166330         21.3885         21.2222    
     2.04805         21.5086         23.5566    
    -1.38797         20.5700         19.1821    
   -0.543755E-01     21.1007         21.0463    
    0.154935         20.4941         20.6490    
   -0.779805         20.0806         19.3008    
   -0.425692         20.2745         19.8488    
   -0.378452         22.9881         22.6096    
     1.13067         24.2631         25.3938    
     1.22649         22.6404         23.8669    
    -1.06360         21.5877         20.5241    
    -1.16382         22.0173         20.8535    
    0.526387         22.0653         22.5917    
    0.459118         21.8759         22.3350    
    0.103316         21.1760         21.2793    
    -1.45214         21.4229         19.9708    
     1.32417         22.2452         23.5694    
   -0.860785         21.4703         20.6095    
    0.228049         22.4712         22.6993    
    -1.07407         21.7648         20.6908    
    0.519035         22.4912         23.0102    
   -0.578372         21.8951         21.3167    
   -0.969560E-01     22.0797         21.9827    
   -0.538525         21.4006         20.8621    
    0.532932         21.7554         22.2883    
    0.462787         21.5525         22.0153    
   -0.423249         20.9450         20.5217    
     1.75929         21.4008         23.1601    
   -0.209343         20.5193         20.3099    
    0.537554         21.3119         21.8495    
    -1.24778         21.4855         20.2377    
     1.20030         24.2147         25.4150    
    0.697621         23.4304         24.1280    
   -0.676697E-01     22.0646         21.9969    
    0.821757E-01     20.7085         20.7907    
    0.190051         20.9897         21.1798    
    -1.15658         20.3396         19.1830    
   -0.234835         20.0871         19.8522    
    0.521808         20.6872         21.2090    
   -0.370355         20.0962         19.7259    
    0.188177E-01     20.3273         20.3461    
    -1.37553         20.4479         19.0723    
    0.453234E-02     21.5657         21.5703    
    0.388950         23.0299         23.4188    
     1.63853         24.0548         25.6933    
    0.351476         21.7659         22.1174    
    -1.57563         20.7205         19.1449    
   -0.166434         21.7382         21.5718    
    0.695970E-01     22.2787         22.3483    
   -0.131210         22.1690         22.0377    
    0.510745         21.1774         21.6881    
   -0.418484         22.0293         21.6108    
